node_id;name;label;aliases;chunk_ids;frequency;periode_bab;page_range
48f98905d5c8;Muhammad;PERSON;Muhammad bin Abdullah | Rasulullah;000000-001 | 000002-005 | 000002-011 | 000005-004 | 000007-009 | 000010-002 | 000013-003 | 000013-004 | 000016-001 | 000016-002 | 000017-009 | 000017-012 | 000018-001 | 000018-002 | 000019-001 | 000019-002 | 000019-003 | 000019-006 | 000020-001 | 000021-001 | 000024-001 | 000025-001 | 000026-001 | 000027-001 | 000028-002 | 000029-001 | 000029-002 | 000029-003 | 000030-002 | 000031-001 | 000031-002 | 000032-003 | 000032-004 | 000032-005 | 000032-006 | 000032-007 | 000032-008 | 000032-009 | 000033-001 | 000034-001 | 000036-003 | 000036-004 | 000037-001 | 000039-001 | 000039-003 | 000040-001 | 000041-001 | 000042-001 | 000044-002 | 000045-001 | 000048-001 | 000048-005 | 000049-004 | 000050-002 | 000051-002 | 000051-006 | 000054-001 | 000056-001 | 000057-004 | 000057-006 | 000057-007 | 000058-001 | 000060-001 | 000061-001 | 000062-001 | 000062-002 | 000063-004 | 000064-001 | 000064-002 | 000064-004 | 000064-005 | 000065-002 | 000066-001 | 000067-001 | 000068-001 | 000071-001 | 000071-002 | 000071-003 | 000071-004 | 000071-005 | 000071-006 | 000074-002 | 000074-004 | 000075-001 | 000075-002 | 000075-004 | 000075-005 | 000075-006 | 000075-007 | 000075-009 | 000075-010 | 000076-001 | 000077-001 | 000078-001 | 000078-003 | 000078-005 | 000078-009 | 000079-001 | 000079-003 | 000080-002 | 000080-007 | 000080-010 | 000080-011 | 000081-001 | 000081-002 | 000084-001 | 000084-002 | 000085-001 | 000086-001 | 000086-002 | 000087-001 | 000088-001 | 000088-002 | 000089-001 | 000089-003 | 000089-005 | 000089-006 | 000090-001 | 000090-002 | 000090-003 | 000090-005 | 000091-001 | 000092-001 | 000092-002 | 000093-001 | 000093-002 | 000094-001 | 000095-002 | 000095-003 | 000096-001 | 000096-002 | 000096-003 | 000096-004 | 000096-005 | 000096-006 | 000096-007 | 000096-009 | 000096-010 | 000097-001 | 000097-002 | 000097-003 | 000098-001 | 000098-002 | 000098-003 | 000099-001 | 000100-001 | 000101-002 | 000101-003 | 000102-001 | 000102-002 | 000103-003 | 000103-004 | 000103-005 | 000103-006 | 000103-007 | 000103-008 | 000103-009 | 000104-001 | 000105-001 | 000106-001 | 000106-002 | 000106-003 | 000107-001 | 000107-002 | 000108-001 | 000108-004 | 000108-005 | 000109-002 | 000109-003 | 000110-001 | 000110-002 | 000112-001 | 000112-002 | 000113-001 | 000113-002 | 000114-002 | 000114-003 | 000114-004 | 000114-005 | 000114-006 | 000114-007 | 000114-009 | 000114-012 | 000114-013 | 000115-001 | 000118-001 | 000119-001 | 000123-001 | 000124-002 | 000126-001 | 000129-001 | 000132-001 | 000133-001 | 000134-001 | 000134-002 | 000137-001 | 000138-001 | 000138-002 | 000138-006 | 000138-007 | 000140-001 | 000141-002 | 000142-003 | 000147-001 | 000148-002 | 000148-003 | 000149-001 | 000150-003 | 000151-001 | 000151-002 | 000152-001 | 000152-002 | 000153-002 | 000154-001 | 000155-001 | 000155-002 | 000155-004 | 000155-005 | 000155-007 | 000155-008 | 000156-001 | 000157-001 | 000157-003 | 000158-001 | 000164-003 | 000165-002 | 000168-001 | 000170-001 | 000176-002 | 000184-001 | 000185-002 | 000187-002 | 000187-004 | 000190-004 | 000191-001 | 000198-001 | 000198-002 | 000199-002 | 000203-001 | 000206-003 | 000206-005 | 000206-008 | 000209-001 | 000209-002 | 000210-001 | 000211-001 | 000212-001 | 000213-001 | 000213-002 | 000213-003 | 000214-002 | 000214-003 | 000214-005 | 000214-006 | 000214-007 | 000215-001 | 000215-002 | 000216-001 | 000217-001 | 000217-002 | 000218-001 | 000218-002 | 000218-003 | 000218-004 | 000218-005 | 000218-006 | 000218-008 | 000218-011 | 000218-014 | 000218-015 | 000218-016 | 000218-017 | 000218-018 | 000218-019 | 000218-020 | 000218-021 | 000218-022 | 000218-023 | 000218-024 | 000218-025 | 000218-026 | 000219-001 | 000219-002 | 000219-003 | 000219-004 | 000219-005 | 000219-006 | 000219-007 | 000219-008 | 000219-009 | 000219-010 | 000219-011 | 000219-012 | 000219-013 | 000220-001 | 000220-004 | 000221-001 | 000221-002 | 000223-001 | 000223-002 | 000223-003 | 000223-004 | 000224-001 | 000224-002 | 000224-003 | 000224-004 | 000225-001 | 000225-002 | 000225-003 | 000225-004 | 000225-005 | 000226-001 | 000226-002 | 000226-003 | 000226-004 | 000226-005 | 000226-006 | 000226-007 | 000226-008 | 000226-009 | 000226-010 | 000226-011 | 000227-001 | 000227-002 | 000228-001 | 000229-001 | 000230-001 | 000231-001 | 000231-002 | 000233-001 | 000233-002 | 000235-001 | 000235-002 | 000236-002 | 000237-001 | 000237-002 | 000238-001 | 000239-001 | 000242-001 | 000242-002 | 000245-002 | 000246-001 | 000247-001 | 000247-002 | 000247-004 | 000248-003 | 000249-001 | 000249-003 | 000250-001 | 000250-002 | 000250-006 | 000250-007 | 000252-001 | 000252-002 | 000253-001 | 000254-001 | 000254-002 | 000254-003 | 000254-004 | 000254-006 | 000254-007 | 000255-001 | 000255-002 | 000255-003 | 000255-004 | 000260-001 | 000261-001 | 000262-002 | 000263-001 | 000264-001 | 000265-001 | 000266-002 | 000267-002 | 000271-001 | 000272-001 | 000273-001 | 000273-002 | 000274-002 | 000275-001 | 000279-001 | 000282-001 | 000284-001 | 000284-002 | 000284-003 | 000284-004 | 000284-006 | 000284-009 | 000285-001 | 000285-004 | 000286-001 | 000287-001 | 000288-001 | 000289-001 | 000290-001 | 000292-001 | 000293-001 | 000296-001 | 000296-002 | 000297-001 | 000299-003 | 000300-001 | 000300-003 | 000301-001 | 000301-002 | 000302-001 | 000302-002 | 000304-001 | 000304-002 | 000304-003 | 000305-001 | 000308-001 | 000309-001 | 000312-001 | 000314-002 | 000317-001 | 000318-002 | 000320-002 | 000321-001 | 000325-001 | 000326-001 | 000327-001 | 000327-002 | 000328-001 | 000331-001 | 000332-001 | 000332-003 | 000332-004 | 000333-001 | 000333-002 | 000334-001 | 000334-002 | 000334-003 | 000334-004 | 000335-001 | 000335-002 | 000336-001 | 000337-001 | 000338-001 | 000339-001 | 000339-002 | 000339-004 | 000339-005 | 000339-006 | 000340-001 | 000341-001 | 000342-002 | 000342-003 | 000344-001 | 000345-001 | 000346-001 | 000346-002 | 000347-001 | 000347-002 | 000348-001 | 000348-002 | 000349-001 | 000350-001 | 000350-002 | 000350-004 | 000351-001 | 000353-001 | 000354-001 | 000355-001 | 000355-003 | 000355-005 | 000356-001 | 000356-002 | 000357-001 | 000357-002 | 000357-003 | 000357-004 | 000357-005 | 000357-006 | 000357-007 | 000357-008 | 000357-009 | 000357-010 | 000357-011 | 000357-012 | 000357-014 | 000357-015 | 000357-016 | 000357-017 | 000357-018 | 000357-020 | 000358-001 | 000358-002 | 000358-003 | 000359-001 | 000359-005 | 000359-006 | 000359-009 | 000360-001 | 000360-002 | 000361-001 | 000362-001 | 000363-001 | 000364-001 | 000364-003 | 000365-001 | 000365-002 | 000368-001 | 000368-002 | 000369-001 | 000370-001 | 000371-001 | 000372-001 | 000373-001 | 000373-002 | 000375-001 | 000376-001 | 000377-001 | 000378-001 | 000379-001 | 000380-001 | 000381-001 | 000382-001 | 000383-001 | 000384-001 | 000385-001 | 000385-002 | 000385-003 | 000385-004 | 000385-005 | 000385-006 | 000385-007 | 000385-008 | 000385-009 | 000385-010 | 000387-001 | 000387-002 | 000387-003 | 000387-005 | 000387-006 | 000388-001 | 000388-002 | 000388-003 | 000388-007 | 000388-012 | 000388-013;1032;;
e075cdf01d30;Abu Bakar;PERSON;Abu Bakar Ash-Shiddiq | Abu Bakkar;000025-001 | 000039-001 | 000039-002 | 000049-004 | 000067-001 | 000071-004 | 000071-005 | 000071-006 | 000079-001 | 000080-008 | 000089-005 | 000089-006 | 000090-004 | 000091-001 | 000093-001 | 000094-001 | 000095-002 | 000095-003 | 000095-004 | 000096-001 | 000096-002 | 000096-003 | 000096-004 | 000096-005 | 000096-006 | 000096-007 | 000096-010 | 000097-002 | 000097-003 | 000098-002 | 000098-003 | 000132-001 | 000133-001 | 000198-001 | 000214-002 | 000224-003 | 000227-002 | 000229-001 | 000233-002 | 000242-002 | 000296-002 | 000301-001 | 000346-002 | 000346-003 | 000354-001 | 000357-009 | 000357-018 | 000357-019 | 000364-003 | 000365-002 | 000366-001 | 000368-001 | 000372-001 | 000372-002 | 000373-001 | 000373-002 | 000385-002 | 000385-008 | 000387-005;136;;
01b9ae2c58f6;Umar bin Al-Khaththab;PERSON;Ibnul Khaththab | Uamr bin Al-Khaththab | Umar | Umar bin Al-Kahththab | Umar bin Al-Khathab;000006-001 | 000057-004 | 000057-006 | 000057-007 | 000057-009 | 000058-001 | 000060-001 | 000064-001 | 000089-003 | 000089-004 | 000089-006 | 000138-002 | 000148-002 | 000170-001 | 000198-001 | 000198-002 | 000212-004 | 000214-002 | 000218-011 | 000226-001 | 000226-002 | 000226-010 | 000226-011 | 000235-001 | 000236-002 | 000242-001 | 000242-002 | 000242-003 | 000243-002 | 000262-002 | 000274-002 | 000284-006 | 000284-007 | 000285-003 | 000300-003 | 000304-002 | 000304-003 | 000318-002 | 000332-003 | 000342-001 | 000346-003 | 000353-001 | 000359-004 | 000359-005 | 000365-001 | 000371-001 | 000372-001 | 000372-002 | 000385-002 | 000385-008;118;;
39ac13982da7;Abu Sufyan bin Harb;PERSON;Abu Sofyan | Abu Sufy | Abu Sufyan;000064-002 | 000071-001 | 000071-003 | 000090-002 | 000090-003 | 000114-002 | 000115-001 | 000118-001 | 000123-001 | 000126-001 | 000153-002 | 000155-002 | 000158-001 | 000185-002 | 000198-001 | 000198-002 | 000206-003 | 000206-005 | 000206-008 | 000215-002 | 000216-001 | 000218-002 | 000227-003 | 000227-004 | 000250-001 | 000250-002 | 000250-004 | 000250-006 | 000300-001 | 000300-003 | 000301-001 | 000302-001 | 000302-002 | 000304-001 | 000304-002 | 000304-003 | 000305-001 | 000312-001 | 000314-003 | 000318-002 | 000327-001 | 000333-001 | 000385-003 | 000388-005;107;;
29b33264ed47;Ali bin Abu Thalib;PERSON;Ali | Ali bin Abi Thalib;000039-001 | 000040-001 | 000078-004 | 000079-001 | 000089-005 | 000093-001 | 000093-002 | 000095-003 | 000097-003 | 000103-001 | 000114-005 | 000126-001 | 000132-001 | 000142-003 | 000170-001 | 000175-002 | 000198-002 | 000203-001 | 000206-005 | 000214-002 | 000214-005 | 000216-001 | 000218-010 | 000218-011 | 000219-001 | 000219-005 | 000226-007 | 000227-001 | 000237-002 | 000247-002 | 000250-001 | 000265-001 | 000266-001 | 000266-002 | 000285-004 | 000300-003 | 000301-002 | 000302-001 | 000314-002 | 000339-003 | 000347-001 | 000350-001 | 000354-001 | 000357-012 | 000357-014 | 000357-015 | 000359-007 | 000363-001 | 000372-002 | 000373-001 | 000375-001 | 000385-002 | 000387-002 | 000387-003 | 000388-002 | 000388-003 | 000388-004;96;;
5ce5fd4bd499;Ibnu Hisyam;PERSON;Ibnu Hasyim;000007-003 | 000007-004 | 000007-007 | 000008-001 | 000010-008 | 000016-002 | 000017-003 | 000017-009 | 000017-012 | 000019-002 | 000019-006 | 000021-001 | 000023-001 | 000025-001 | 000026-002 | 000029-001 | 000029-002 | 000029-004 | 000030-002 | 000030-003 | 000032-006 | 000032-007 | 000034-001 | 000039-002 | 000039-003 | 000040-001 | 000041-001 | 000057-004 | 000057-009 | 000063-005 | 000064-006 | 000067-002 | 000075-011 | 000078-004 | 000078-009 | 000079-003 | 000080-008 | 000080-009 | 000088-005 | 000088-006 | 000089-006 | 000097-003 | 000103-007 | 000108-001 | 000109-003 | 000114-009 | 000147-001 | 000150-001 | 000150-003 | 000154-001 | 000157-001 | 000187-002 | 000198-002 | 000199-002 | 000212-002 | 000215-001 | 000218-015 | 000219-013 | 000225-002 | 000226-005 | 000243-002 | 000278-001 | 000283-001 | 000291-001 | 000297-001 | 000320-005 | 000352-001 | 000359-005 | 000360-001 | 000372-001 | 000387-004;78;;
18940d6849a7;Aisyah;PERSON;;000013-001 | 000032-003 | 000075-005 | 000079-003 | 000080-005 | 000089-006 | 000090-004 | 000091-001 | 000095-002 | 000098-002 | 000098-003 | 000112-001 | 000112-002 | 000224-002 | 000226-004 | 000226-005 | 000226-006 | 000226-007 | 000226-008 | 000226-009 | 000274-002 | 000301-001 | 000359-002 | 000363-001 | 000365-002 | 000367-001 | 000368-001 | 000368-002 | 000369-001 | 000369-002 | 000372-001 | 000373-002 | 000377-001 | 000385-002 | 000385-005 | 000385-009 | 000385-010 | 000387-005 | 000388-001 | 000388-005 | 000388-006;68;;
f3a4040357a4;Zaid bin Haritsah;PERSON;Zaid | Zaid binti Haritsah;000002-001 | 000016-001 | 000035-002 | 000040-001 | 000075-001 | 000075-002 | 000075-009 | 000075-010 | 000114-005 | 000157-002 | 000157-003 | 000212-002 | 000212-004 | 000223-001 | 000223-002 | 000223-003 | 000223-004 | 000224-002 | 000225-004 | 000225-005 | 000226-003 | 000226-004 | 000227-002 | 000250-006 | 000250-007 | 000285-004 | 000288-001 | 000292-001 | 000293-001 | 000341-001 | 000357-020 | 000357-021 | 000381-001 | 000385-005 | 000385-006 | 000385-007 | 000385-008;57;;
15dc45d5fcd4;Ka'b bin Malik;PERSON;Ka'b;000016-001 | 000044-002 | 000075-009 | 000084-001 | 000085-001 | 000086-001 | 000088-001 | 000096-009 | 000155-002 | 000155-004 | 000155-005 | 000155-006 | 000155-007 | 000155-008 | 000218-014 | 000218-015 | 000219-007 | 000219-008 | 000230-001 | 000235-001 | 000299-003 | 000338-001 | 000350-002 | 000357-004 | 000357-005 | 000357-006 | 000387-005;56;;
4101c44cc0da;Abu Thalib;PERSON;;000017-009 | 000017-010 | 000022-001 | 000023-001 | 000024-001 | 000025-001 | 000040-001 | 000054-001 | 000061-001 | 000062-001 | 000062-002 | 000063-001 | 000063-003 | 000063-004 | 000064-001 | 000064-002 | 000064-003 | 000064-004 | 000064-005 | 000065-001 | 000065-002 | 000066-001 | 000067-001 | 000067-002 | 000074-005;56;;
a87c131e8360;Ibrahim;PERSON;;000002-004 | 000002-005 | 000002-006 | 000002-007 | 000002-008 | 000002-010 | 000002-011 | 000009-002 | 000010-001 | 000010-002 | 000010-003 | 000010-009 | 000010-010 | 000010-014 | 000011-001 | 000011-002 | 000016-001 | 000016-002 | 000028-002 | 000029-001 | 000042-001 | 000074-003 | 000074-004 | 000080-003 | 000080-008 | 000080-010 | 000248-003 | 000309-001 | 000359-009 | 000385-001 | 000388-013;53;;
d9d3adb70064;Ibnu Ishaq;PERSON;;000007-002 | 000010-004 | 000010-005 | 000019-002 | 000019-006 | 000027-001 | 000039-003 | 000049-004 | 000052-006 | 000057-004 | 000057-007 | 000058-001 | 000064-001 | 000064-004 | 000064-005 | 000067-001 | 000077-001 | 000086-001 | 000086-002 | 000087-001 | 000088-001 | 000089-001 | 000090-003 | 000090-004 | 000092-001 | 000096-002 | 000103-004 | 000103-005 | 000114-005 | 000132-001 | 000138-001 | 000140-001 | 000150-001 | 000198-002 | 000212-001 | 000213-001 | 000218-015 | 000220-004 | 000224-002 | 000226-010 | 000247-001 | 000247-003 | 000260-001 | 000267-002 | 000271-001 | 000273-001 | 000296-003 | 000314-003 | 000334-001 | 000339-006;53;;
2991fb8f61d3;Abu Jahal;PERSON;Abu Jahal bin Hisyam | Abu Jahl;000049-010 | 000056-001 | 000057-007 | 000062-001 | 000063-003 | 000063-004 | 000064-002 | 000064-004 | 000064-005 | 000065-001 | 000071-001 | 000071-002 | 000071-003 | 000075-010 | 000089-004 | 000089-005 | 000090-002 | 000090-005 | 000092-001 | 000095-003 | 000111-001 | 000114-002 | 000119-001 | 000122-001 | 000137-001 | 000239-001 | 000385-003 | 000388-004;45;;
130b1fc795ae;Jibril;PERSON;;000019-006 | 000032-001 | 000032-002 | 000032-003 | 000032-008 | 000033-001 | 000034-001 | 000066-001 | 000075-004 | 000075-005 | 000080-002 | 000080-004 | 000080-005 | 000090-003 | 000090-004 | 000091-001 | 000097-002 | 000133-001 | 000134-002 | 000214-002 | 000214-003 | 000219-001 | 000252-001 | 000361-001 | 000370-001 | 000388-002;44;;
87488f534fdf;Khadijah;PERSON;Khadijah binti Khuwailid;000027-001 | 000028-002 | 000030-004 | 000032-003 | 000032-005 | 000032-006 | 000032-008 | 000032-009 | 000039-001 | 000062-001 | 000065-001 | 000066-001 | 000068-001 | 000080-001 | 000375-001 | 000376-001 | 000385-001 | 000385-002;44;;
8fe63332fbd9;Abdullah bin Ubay bin Salul;PERSON;Abdullah bin Ubay | Abdullan bin Ubay bin Salul;000088-004 | 000102-001 | 000110-001 | 000110-002 | 000146-001 | 000152-001 | 000168-001 | 000185-002 | 000214-003 | 000214-004 | 000224-004 | 000225-001 | 000225-003 | 000225-004 | 000226-001 | 000226-002 | 000226-003 | 000226-004 | 000226-006 | 000226-007 | 000226-010 | 000261-001 | 000350-002 | 000353-001;41;;
b2002153eec5;Abdul Muththalib;PERSON;;000017-001 | 000017-002 | 000017-003 | 000017-004 | 000017-005 | 000017-006 | 000017-009 | 000017-010 | 000017-011 | 000018-001 | 000019-001 | 000020-001 | 000021-001 | 000063-001 | 000065-001 | 000077-002;39;;
6de28588db1f;Isma'il;PERSON;;000002-001 | 000002-004 | 000002-005 | 000002-006 | 000002-007 | 000002-008 | 000002-009 | 000002-011 | 000007-001 | 000007-002 | 000007-004 | 000010-001 | 000016-002 | 000017-011 | 000029-001 | 000077-003;38;;
c105e95dd511;Khalid bin Al-Walid;PERSON;Khalid | Khalid bin Walid | Walid bin Al-Walid;000005-004 | 000089-005 | 000183-001 | 000184-001 | 000230-001 | 000231-001 | 000244-001 | 000293-001 | 000294-001 | 000308-001 | 000320-004 | 000332-001 | 000348-002 | 000357-010 | 000357-011 | 000357-012 | 000385-003;36;;
084aae022f91;Najasyi;PERSON;An-Najasyi;000051-002 | 000052-001 | 000052-005 | 000052-006 | 000244-001 | 000245-002 | 000247-001 | 000247-002 | 000247-004 | 000247-005 | 000254-002 | 000254-003 | 000275-001 | 000353-001 | 000383-001;36;;
dcd24f67b5f4;Hamzah bin Abdul Muththalib;PERSON;Hamzah;000017-009 | 000018-002 | 000019-001 | 000019-002 | 000056-001 | 000057-006 | 000057-007 | 000058-001 | 000060-001 | 000064-001 | 000114-002 | 000114-004 | 000114-005 | 000131-001 | 000132-001 | 000152-001 | 000164-003 | 000175-002 | 000219-005 | 000285-004 | 000357-018;29;;
f6e6d44f384f;Utsman bin Affan;PERSON;Ustman bin Affan | Utsman;000039-002 | 000049-010 | 000089-002 | 000089-003 | 000114-007 | 000141-002 | 000154-001 | 000235-001 | 000235-002 | 000284-002 | 000346-001 | 000346-002 | 000353-001 | 000357-009 | 000375-001 | 000385-002;29;;
b249525e8ac8;Al-Abbas bin Abdul Muththalib;PERSON;Al-Abbas | Al-Abbas bin Abdul Muthalib;000002-011 | 000017-009 | 000065-002 | 000078-005 | 000078-006 | 000084-002 | 000085-001 | 000138-001 | 000140-001 | 000285-004 | 000302-001 | 000304-001 | 000305-001 | 000327-002 | 000328-001 | 000346-003 | 000373-001;26;;
f576c9cfe002;Musa bin Imran;PERSON;Musa;000032-006 | 000032-009 | 000035-002 | 000042-001 | 000051-001 | 000051-002 | 000075-007 | 000080-003 | 000080-004 | 000080-008 | 000266-002 | 000326-001 | 000347-001 | 000371-001;26;;
e2896d869117;Zainab;PERSON;;000028-002 | 000098-002 | 000098-003 | 000223-002 | 000223-003 | 000224-001 | 000224-002 | 000225-004 | 000225-005 | 000314-002 | 000375-001 | 000385-005 | 000385-006 | 000385-008;26;;
47867bff5b4b;Mush'ab bin Umair;PERSON;Mush'ab;000049-010 | 000082-001 | 000083-001 | 000083-002 | 000083-004 | 000083-005 | 000083-006 | 000083-007 | 000087-001 | 000138-006 | 000138-007 | 000190-004;24;;
05bae56ed445;Sa'd bin Mu'adz;PERSON;Sa'd bin Mu' | Sa'd bin Mu'ad | Sa'd bin Mua'dz | Sa'd bin Muadz;000071-003 | 000083-001 | 000083-003 | 000083-004 | 000083-005 | 000111-001 | 000114-004 | 000124-002 | 000165-002 | 000185-002 | 000218-017 | 000218-020 | 000219-006 | 000219-011 | 000219-012 | 000224-002;24;;
e8d695c41d62;Kisra;PERSON;;000004-004 | 000005-002 | 000005-003 | 000005-004 | 000018-001 | 000074-006 | 000218-019 | 000245-002 | 000249-001 | 000249-003;23;;
57c0065a8f34;Heraklius;PERSON;;000250-001 | 000250-002 | 000250-004 | 000250-005 | 000250-006 | 000254-003 | 000254-007 | 000289-002 | 000291-001 | 000388-005;23;;
ce4345d4cca7;Usaid bin Hudhair;PERSON;Usaid;000083-001 | 000083-002 | 000083-003 | 000083-004 | 000224-002 | 000226-002 | 000226-003 | 000226-007 | 000312-001;22;;
be6c20b2f538;Jabir bin Abdullah;PERSON;Jabir;000030-003 | 000034-001 | 000086-001 | 000087-001 | 000187-004 | 000218-005 | 000218-006 | 000218-011 | 000219-012 | 000223-004 | 000223-005 | 000284-002 | 000284-003 | 000387-007 | 000388-002;19;;
6bf39f302ad9;Isa bin Maryam;PERSON;Isa;000004-003 | 000052-005 | 000052-006 | 000080-002 | 000088-002 | 000247-003 | 000247-004 | 000247-005 | 000357-014;19;;
04c25280e788;As'ad bin Zurarah;PERSON;As'ad;000079-001 | 000083-001 | 000083-002 | 000083-004 | 000083-006 | 000087-001 | 000209-001 | 000210-001;18;;
1346f22706d5;Abdullah bin Abbas;PERSON;Ibnu Abbas | Ibnul Abbas;000002-007 | 000033-001 | 000040-001 | 000048-005 | 000057-004 | 000078-003 | 000080-005 | 000134-002 | 000138-001 | 000151-002 | 000214-007 | 000247-004 | 000250-001 | 000250-002 | 000372-002 | 000387-006 | 000388-002;18;;
3736f175fce1;Muhammad bin Maslamah;PERSON;Muhammad bin Salamah;000155-004 | 000155-005 | 000155-007 | 000214-003 | 000219-005 | 000219-010 | 000223-001 | 000234-001 | 000273-001 | 000273-002 | 000346-003 | 000347-001;18;;
faa00213c951;Abu Lubabah;PERSON;;000219-003 | 000219-004 | 000219-012 | 000219-013;18;;
7a6bddaef8b5;Ibnul Qayyim;PERSON;;000019-002 | 000035-001 | 000061-001 | 000080-002 | 000080-004 | 000080-007 | 000097-002 | 000106-001 | 000224-002 | 000224-003 | 000247-002 | 000250-007 | 000273-002 | 000284-008 | 000298-001 | 000385-001 | 000385-002;17;;
c059b95032fe;Bilal bin Rabah;PERSON;Bilal;000025-001 | 000049-010 | 000098-002 | 000098-003 | 000138-004 | 000154-001 | 000282-001 | 000310-001 | 000312-001 | 000359-005 | 000359-006;17;;
912778a44ccf;Abu Lahab;PERSON;Abu Lahb;000017-009 | 000018-002 | 000044-002 | 000048-001 | 000049-004 | 000061-001 | 000092-001 | 000119-001 | 000140-001 | 000140-003;17;;
bafbd1a42c3e;Abdullah bin Rawahah;PERSON;Ibnu Rawahah;000131-001 | 000216-001 | 000218-004 | 000218-017 | 000284-007 | 000284-008 | 000285-003 | 000288-001 | 000289-001 | 000290-001 | 000292-002 | 000292-003 | 000293-001;17;;
19f25c212752;Ummu Salamah;PERSON;;000052-006 | 000089-002 | 000219-001 | 000219-012 | 000219-013 | 000228-001 | 000239-001 | 000302-001 | 000385-003 | 000387-007;16;;
9d85cfe90345;Utbah bin Rabi'ah;PERSON;Utbah | Utbah bin Rabi | Utbah bin Rabi' | Uthbah bin Rabi';000058-001 | 000064-002 | 000071-004 | 000074-005 | 000075-002 | 000075-003 | 000090-002 | 000090-003 | 000131-001 | 000132-001 | 000137-001 | 000138-007 | 000140-001;15;;
3c236c4f0bab;Abu Na'ilah;PERSON;;000155-004 | 000155-005 | 000155-006 | 000155-007;15;;
35f0701a2041;Abu Rafi';PERSON;Abu Raf' | Abu Raff' | Abu Rafi;000140-001 | 000140-003 | 000220-001 | 000220-002 | 000220-003 | 000220-004 | 000285-004 | 000285-005;15;;
e555cc331b76;Waraqah bin Naufal;PERSON;Waraqah | Waraqah bin Naufal bin Asad bin Abdul Uzza;000032-005 | 000032-006 | 000032-007 | 000032-009;14;;
bb4815223586;Amr bin Al-Ash;PERSON;Amru bin Al-Ash;000052-001 | 000052-005 | 000052-006 | 000244-001 | 000254-001 | 000296-001 | 000296-002 | 000338-001;14;;
6b7259926060;Abul Bakhtari bin Hisyam;PERSON;Abul Bakhtari;000062-001 | 000063-002 | 000063-003 | 000090-003 | 000090-004 | 000090-005 | 000138-001 | 000138-002;14;;
0ae25f58f066;Ka'b bin Al-Asyraf;PERSON;Ibnul Asyraf;000151-001 | 000155-001 | 000155-002 | 000155-004 | 000155-006 | 000155-008 | 000214-001 | 000220-001;13;;
93d13da3f541;Adam;PERSON;;000010-011 | 000016-001 | 000016-002 | 000080-002 | 000247-003 | 000310-002 | 000357-014 | 000358-004;12;;
9e3a91257ab0;Yusuf;PERSON;;000010-013 | 000074-003 | 000080-002 | 000226-009 | 000302-001 | 000310-002 | 000336-001 | 000365-002;12;;
cd8095305a22;Sa'd bin Ubadah;PERSON;Sa'ad bin Ubadah | Sa'd bin Ubaidah;000088-005 | 000114-003 | 000165-002 | 000218-017 | 000218-020 | 000224-002 | 000224-003 | 000225-001 | 000226-007 | 000334-001 | 000334-002 | 000346-003;12;;
4c07142efeae;Abu Dawud;PERSON;;000013-001 | 000013-003 | 000013-004 | 000105-002 | 000108-002 | 000108-003 | 000132-001 | 000151-002 | 000157-001 | 000359-009;12;;
fcc8865f982a;Usamah bin Zaid;PERSON;Usamah;000098-002 | 000141-002 | 000226-007 | 000284-007 | 000284-009 | 000310-001 | 000359-006 | 000360-001 | 000360-002 | 000365-001 | 000373-001;12;;
64dae68503eb;Abu Ubaidah bin Al-Jarrah;PERSON;Abu Ubaidah;000039-002 | 000223-001 | 000223-004 | 000223-005 | 000296-002 | 000385-002;12;;
67def20b59cc;Abu Bashir;PERSON;;000223-003 | 000243-001 | 000243-002 | 000243-003;12;;
46092ecdd936;Abu Dujanah;PERSON;;000170-001 | 000176-002 | 000203-001 | 000214-007;12;;
6f80ba436c6b;Ummu Ma'bad;PERSON;;000096-006 | 000096-007 | 000096-008 | 000096-009 | 000387-001;12;;
01b8929ca6e9;Abrahah;PERSON;;000004-003 | 000010-014 | 000017-006 | 000017-007 | 000017-008 | 000320-004;11;;
b409d828510c;Umayyah bin Khalaf;PERSON;;000049-010 | 000064-002 | 000071-003 | 000090-003 | 000092-001 | 000111-001 | 000114-004 | 000138-004 | 000140-001;10;;
e8dcd22a37f8;Umayyah;PERSON;;000007-010 | 000049-010 | 000111-001 | 000138-004;10;;
ac662e9ef6a1;Halimah;PERSON;;000019-001 | 000019-002 | 000019-003 | 000019-004 | 000020-001 | 000223-002;10;;
abfde2018345;Abu Salamah bin Abdul Asad;PERSON;Abu Salamah;000018-002 | 000039-002 | 000089-001 | 000089-002 | 000114-005 | 000210-001 | 000380-001;10;;
f14c18b2a5ff;Shafwan bin Umayyah;PERSON;;000140-001 | 000148-001 | 000148-003 | 000157-001 | 000158-001 | 000206-003 | 000212-004 | 000326-001 | 000333-001;10;;
3077622591e4;Amr bin Umayyah;PERSON;;000213-003 | 000214-001 | 000214-002 | 000227-003 | 000247-001 | 000247-004 | 000247-005 | 000383-001;10;;
3b431a58f984;Abu Hurairah;PERSON;Abu Hurairal;000044-002 | 000066-001 | 000106-003 | 000199-002 | 000215-002 | 000260-001 | 000284-001 | 000387-005;10;;
51500502c998;Adi bin Hatim;PERSON;;000338-001 | 000339-004 | 000339-005 | 000339-006;10;;
