node_id;name;label;aliases;chunk_ids;frequency;periode_bab;page_range
ec44716ac4d6;Perang Badr;EVENT;;000052-006|000052-007|000071-003|000075-010|000098-002|000098-003|000106-001|000114-009|000114-013|000129-001|000131-002|000137-001|000138-003|000138-006|000139-001|000140-001|000140-004|000142-001|000144-004|000145-002|000146-001|000147-001|000148-001|000148-002|000150-003|000151-001|000151-002|000153-002|000157-001|000157-003|000158-001|000158-002|000164-002|000164-003|000171-001|000177-001|000182-001|000198-002|000206-005|000212-002|000212-003|000212-004|000215-002|000216-002|000218-001|000225-001|000278-001|000301-004|000318-002|000375-001|000378-001;51;Perang Badr & Dampaknya;266-304
031c2f2a431a;Perang Badr Kubra;EVENT;;000114-005;1;Perang Badr & Dampaknya;266-304
bbfe8ae2b09e;Perang Badr Shughra;EVENT;;000216-002;1;Perang Uhud & Satuan Pasukan Pasca Uhud;385-389
34d2b06e0945;Perang Badr Ula;EVENT;;000114-005;1;Perang Uhud & Satuan Pasukan Pasca Uhud;385-389
2f69c4ffcf12;Perang Bani Al-Ashfar;EVENT;;000301-001;1;Perang Mu'tah & Penaklukan Makkah;515-517
564e5f97dfae;Perang Bani Mushthaliq;EVENT;;000225-005|000226-001;2;Perang Khandaq hingga Bani Mushthaliq;390-432
385b69c8cd73;Perang Bani Nadhir;EVENT;;000214-007|000215-001;2;Perang Uhud & Satuan Pasukan Pasca Uhud;382-389
543bbb58b67d;Perang Bani Qainuqa;EVENT;;000214-001;1;Perang Uhud & Satuan Pasukan Pasca Uhud;382-385
ab9b85cc3d0f;Perang Bani Quraizhah;EVENT;;000219-005;1;Perang Khandaq hingga Bani Mushthaliq;405-411
21eaa3822025;Perang Bu'ats;EVENT;Perang Bu | Perang Bu'Ats;000078-001|000078-002|000102-001|000150-001|000219-009|000103-003;6;Dakwah di Luar Makkah & Isra Mi'raj;182-411
ec402151bd83;Perang Bukhtanashar;EVENT;;000007-001;1;Konteks Arab Jahiliyah;48-53
2be564ea1156;Perang Buwath;EVENT;;000114-004;1;Perang Badr & Dampaknya;321-323
7ccdb4397932;Perang Dzatur Riqa;EVENT;;000215-002|000284-001;2;Perang Uhud & Satuan Pasukan Pasca Uhud;385-497
f2c923cb6f65;Perang Dzul Usyairah;EVENT;;000114-005;1;Perang Badr & Dampaknya;266-304
9cc2185190cb;Perang Fijar;EVENT;;000025-001|000026-002;2;Nasab & Kelahiran Nabi;87-93
87c4eb6d82e5;Perang Hamra'Ul Asad;EVENT;;000206-007;1;Perang Uhud & Satuan Pasukan Pasca Uhud;368-373
dc7dab06d145;Perang Hunain;EVENT;Perang Khunain;000284-005|000332-001|000336-001|000344-001|000355-001|000355-002;6;Hunain, Tabuk & Puncak Kekuatan Islam;538-551
d3f1e3f46352;Perang Khaibar;EVENT;;000215-002|000255-001|000255-004|000263-001|000274-001|000274-002|000278-001|000282-001|000284-001;9;Hudaibiyah & Babak Baru Diplomasi;473-492
eaa1aba992f8;Perang Khandaq;EVENT;Perang Ahzab | Perang Al-Khandaq;000078-008|000078-009|000083-007|000213-002|000213-003|000215-003|000218-011|000218-012|000218-025|000218-026|000219-006|000219-008|000219-011|000219-013|000220-004|000221-001|000225-003|000225-004|000227-004|000287-001;20;Perang Khandaq hingga Bani Mushthaliq;390-404
40de85ea3887;Perang Mu'Tah;EVENT;;000293-001|000295-001|000296-001|000357-002;4;Perang Mu'tah & Penaklukan Makkah;506-590
16c0dcb36fe7;Perang Riddah;EVENT;;000138-006;1;Perang Badr & Dampaknya;289-293
6a799492b87d;Perang Safawan;EVENT;;000114-004;1;Perang Badr & Dampaknya;315-323
5c5948326f2a;Perang Sawiq;EVENT;;000158-003;1;Perang Uhud & Satuan Pasukan Pasca Uhud;324-325
5397136583c1;Perang Tabuk;EVENT;;000247-005|000351-001|000351-002|000356-002|000357-011|000357-012;6;Hunain, Tabuk & Puncak Kekuatan Islam;558-571
06512abeb436;Perang Tha'If;EVENT;;000177-002|000331-001|000357-004|000357-007;4;Perang Uhud & Satuan Pasukan Pasca Uhud;340-590
2ac235ec1e41;Perang Uhud;EVENT;;000071-003|000071-006|000075-005|000083-006|000146-002|000154-001|000157-001|000157-003|000166-001|000176-001|000185-001|000187-005|000187-006|000188-001|000189-001|000190-001|000192-002|000196-002|000199-003|000201-001|000202-001|000202-002|000205-001|000206-001|000206-005|000206-006|000206-007|000206-008|000208-001|000209-001|000210-001|000213-003|000214-001|000215-001|000215-002|000216-001|000225-002|000355-001|000355-002|000379-001|000385-003;41;Perang Uhud & Satuan Pasukan Pasca Uhud;324-375
64125ec3e9a4;Perang Yarmuk;EVENT;;000006-001|000177-002;2;Konteks Arab Jahiliyah;47-340
d76568c60f42;Perjanjian Hudaibiyah;EVENT;;000099-001|000223-005|000247-001|000247-003|000250-007|000254-007|000255-001|000259-001|000320-004|000320-005;10;Hudaibiyah & Babak Baru Diplomasi;433-450
fbf771ac3a38;Tahun Berduka;EVENT;;000065-001|000065-002|000066-001|000067-001|000067-002|000068-001;6;Dakwah Jahriyah & Tekanan Quraisy;165-175
d179eb8ce072;Wafat Nabi;EVENT;;000361-001|000361-002|000362-001|000363-001|000364-001|000364-002|000364-003|000365-001|000365-002|000366-001|000367-001|000368-001|000368-002|000369-001|000369-002|000370-001|000371-001|000372-001|000372-002|000373-001|000373-002;21;Penaklukan Makkah hingga Akhir Kenabian;601-610
f4242a1814db;Wahyu Pertama;EVENT;;000031-001|000031-002|000032-001|000032-002|000032-003|000032-004|000032-005|000032-006|000032-007|000032-008|000032-009|000033-001|000034-001|000035-001|000035-002;15;Awal Kenabian & Mandat Dakwah;94-105
9b7dac1a943b;Addis Ababa;LOCATION;;000041-001;1;;
4e8d4e5f2c7e;Al-Baitul-Ma'Mur;LOCATION;;000080-003;1;;
a88e67768555;Al-Kudr;LOCATION;;000147-001;1;;
58bfd37affb8;Al-Munawarah;LOCATION;;000359-010;1;;
ee82075a69d8;Aqabah;LOCATION;;000007-003|000024-001|000075-005|000079-001|000080-011|000081-001|000081-002|000084-001|000084-002|000088-002|000088-005|000088-006|000359-006|000361-001;14;;
4a9f0634e844;Arab;LOCATION;;000004-003|000010-013|000010-015;3;;
50cb66dad377;Arab Saudi;LOCATION;;000009-002;1;;
f615af955240;Arafah;LOCATION;;000007-002|000007-003|000010-009|000010-010|000323-001|000359-003;6;;
b949970a7766;Babilon;LOCATION;;000010-012;1;;
ba15993ceb6a;Babilonia;LOCATION;;000010-012;1;;
016114bfe6fc;Badr;LOCATION;;000114-004|000114-010|000115-002|000117-001|000120-001|000121-001|000122-001|000124-004|000126-001|000127-001|000129-001|000139-001|000140-001|000141-002|000142-001|000142-002|000143-001|000145-001|000145-003|000147-001|000148-004|000151-001|000155-001|000155-002|000158-001|000182-001|000198-002|000216-001|000216-002|000217-001;30;;
99fd85513b40;Bahrain;LOCATION;;000002-003|000010-014;2;;
73324ed1f7f0;Baitul Maqdis;LOCATION;;000017-008|000079-003|000080-002|000080-007|000080-010|000105-001|000114-014|000250-002|000286-001;9;;
16bc980e7ee7;Baitul- Haram;LOCATION;;000029-001;1;;
272047670c43;Baitul-Haram;LOCATION;;000002-005|000007-004|000010-010|000051-003|000057-002|000057-011;6;;
22521fc9811f;Balqa;LOCATION;;000343-001;1;;
a3b835c02cc1;Damaskus;LOCATION;;000217-002;1;;
387f6552a29b;Darul Kalb;LOCATION;;000005-003;1;;
87dc068bb5a3;Dzul Hulaifah;LOCATION;;000229-001|000243-001|000285-001|000359-001|000359-002;5;;
ad935a49f586;Dzul Marwah;LOCATION;;000301-001;1;;
37916385429c;Eritrea;LOCATION;;000041-001;1;;
7703d30d645c;Ethiopia;LOCATION;;000041-001;1;;
b8b8fd6900a6;Ethopia;LOCATION;;000041-001;1;;
bf1727d5e7c0;Eufrat;LOCATION;;000002-004|000002-012|000005-001|000080-005|000080-006;5;;
098663c1bd1c;Fadak;LOCATION;;000281-001;1;;
338080a29e65;Gua Hira;LOCATION;;000031-001|000032-001|000032-003|000032-007|000034-001|000035-002;6;;
cc52175452bc;Gua Tsur;LOCATION;;000090-006;1;;
9b40a7be3792;Habasyah;LOCATION;;000004-002|000004-003|000004-004|000009-002|000010-013|000041-001|000051-002|000051-003|000051-005|000051-006|000067-001|000068-001|000074-003|000089-006|000157-001|000157-002|000158-002|000175-002|000177-001|000241-004|000244-001|000247-001|000247-002|000247-005|000275-001|000339-003|000383-001;27;;
7d6e8357966f;Hadhramaut;LOCATION;;000074-005;1;;
47bd433ebab8;Hijaz;LOCATION;;000002-002|000002-003|000002-005|000002-009|000004-002|000009-002|000010-001|000010-002|000010-012|000103-001|000156-001|000212-001|000220-003|000222-001|000249-002|000289-002;16;;
40f7d544302e;Hijir;LOCATION;;000055-003|000148-001;2;;
ec7965921fdf;Hijr;LOCATION;;000148-003;1;;
96284d31b341;Hudaibiyah;LOCATION;;000223-004|000223-005|000227-005|000231-001|000232-001|000240-001|000243-002|000246-001|000247-003|000258-001|000260-001|000274-002|000285-001|000285-005|000299-001|000338-001|000385-007;17;;
90cc0e2d25da;Hunain;LOCATION;;000323-001|000326-001|000327-001|000329-001|000330-001|000332-001|000334-001|000355-001;8;;
312a9e675fa8;India;LOCATION;;000001-002;1;;
9c2396d40256;Irak;LOCATION;;000001-001|000002-004|000005-001|000005-002|000007-003|000009-001|000009-002|000010-014|000010-015|000125-001|000157-002|000355-002;12;;
43707202c618;Iraq;LOCATION;;000009-002;1;;
32fbc5b5ee77;Iskandaria;LOCATION;;000248-001;1;;
cd8e71644627;Jabal Ar-Rumah;LOCATION;;000208-002;1;;
8d5ae16d1b23;Jabal Nur;LOCATION;;000031-001|000035-002;2;;
4c271f1b14ea;Jabbar;LOCATION;;000284-008;1;;
81c762713d04;Jazirah;LOCATION;;000003-001;1;;
8388f302e313;Jazirah Arab;LOCATION;;000001-001|000001-002|000002-011|000002-012|000008-001|000009-001|000009-002|000010-011|000010-012|000012-001|000014-001|000015-004|000047-001|000103-008|000114-001|000187-004|000218-001|000227-005|000228-001|000241-001|000245-001|000320-004|000320-005|000321-001|000340-001|000348-001|000351-001|000354-001|000357-021|000358-002|000358-003|000358-005|000365-001;33;;
880ac26fea81;Ka'bah;LOCATION;Baitullah | Ka'Bah;000002-008|000004-003|000007-001|000007-002|000007-004|000007-005|000007-006|000007-007|000009-002|000010-001|000010-002|000010-009|000010-010|000010-014|000015-004|000017-004|000017-005|000017-006|000017-007|000017-008|000017-010|000018-001|000021-001|000023-001|000029-001|000029-002|000029-003|000029-004|000030-003|000038-001|000048-006|000049-003|000049-004|000049-005|000055-003|000055-004|000055-005|000056-001|000057-002|000057-011|000061-001|000063-003|000063-005|000074-005|000075-001|000078-007|000095-003|000111-001|000213-002|000228-001|000242-002|000305-002|000309-001|000310-001|000311-001|000312-001|000314-001|000320-004|000339-007|000359-003|000359-007|000359-010|000103-008;63;;
202cc8e00364;Kaba;LOCATION;;000185-004;1;;
109a89ed4a56;Khaibar;LOCATION;;000002-012|000010-012|000105-001|000214-006|000215-002|000218-001|000220-001|000227-001|000245-001|000246-001|000247-005|000255-004|000256-001|000257-001|000259-001|000260-001|000261-001|000262-001|000263-001|000263-002|000264-001|000264-002|000265-001|000265-002|000266-001|000267-001|000270-002|000272-001|000273-001|000274-001|000274-002|000275-001|000277-001|000278-001|000279-001|000280-001|000281-001|000283-001|000284-001|000284-007|000284-008|000357-002|000368-002|000384-001;44;;
4e53ac054822;Khandaq;LOCATION;;000218-025|000218-026;2;;
7312f9f89d0c;Laut Merah;LOCATION;;000001-001|000010-001|000090-001|000096-002|000327-001;5;;
55ffd15c2ec3;Madinah;LOCATION;;000002-002|000002-012|000017-001|000017-004|000017-011|000020-001|000037-001|000078-001|000079-002|000079-003|000088-005|000089-001|000089-002|000089-003|000089-004|000089-006|000090-001|000090-006|000094-001|000096-001|000096-003|000097-001|000097-002|000097-003|000098-001|000098-002|000098-003|000099-001|000100-001|000101-001|000101-003|000101-004|000102-001|000103-003|000103-005|000103-007|000103-008|000103-009|000103-010|000105-002|000106-002|000108-001|000109-001|000109-002|000109-003|000110-001|000112-001|000112-002|000113-001|000113-002|000114-001|000114-003|000114-004|000114-005|000114-007|000114-010|000115-001|000115-002|000116-001|000117-001|000121-001|000123-001|000125-001|000129-001|000131-002|000141-001|000141-002|000142-002|000143-001|000143-002|000144-001|000144-003|000144-004|000145-003|000146-001|000146-002|000147-001|000148-001|000148-002|000150-003|000151-001|000151-002|000151-003|000152-001|000152-002|000153-001|000153-002|000154-001|000155-001|000155-002|000155-008|000156-001|000157-002|000160-001|000161-001|000162-001|000163-001|000164-001|000164-002|000164-003|000165-001|000165-002|000167-001|000168-001|000172-001|000185-001|000196-002|000198-003|000200-001|000202-001|000203-001|000205-001|000206-001|000206-002|000206-003|000206-004|000206-005|000206-006|000206-008|000209-001|000210-001|000211-001|000213-003|000213-004|000214-001|000214-002|000214-003|000214-005|000214-006|000215-001|000215-002|000216-001|000216-002|000217-001|000217-002|000218-002|000218-003|000218-007|000218-008|000218-009|000218-019|000218-020|000218-021|000218-025|000218-026|000219-001|000219-006|000219-007|000221-001|000222-001|000222-002|000223-001|000223-002|000223-003|000223-004|000223-005|000224-002|000225-001|000225-004|000226-001|000226-002|000226-003|000226-004|000226-006|000226-007|000226-008|000226-010|000227-003|000228-001|000237-001|000241-004|000243-001|000243-003|000244-001|000245-001|000249-002|000255-004|000256-001|000258-001|000260-001|000274-002|000276-001|000276-002|000282-001|000283-001|000284-001|000284-002|000284-006|000284-007|000284-008|000285-001|000293-001|000296-001|000296-002|000296-003|000299-002|000300-001|000300-002|000302-001|000314-001|000314-002|000336-001|000337-001|000338-001|000339-001|000339-002|000339-004|000342-001|000343-001|000344-001|000346-001|000347-001|000349-001|000349-002|000350-001|000350-002|000350-004|000351-001|000352-001|000355-003|000356-002|000357-001|000357-002|000357-004|000357-006|000357-007|000357-008|000357-011|000357-014|000357-019|000357-020|000357-021|000357-023|000359-001|000359-010|000360-002|000370-001|000372-001|000377-001|000385-001|000387-001|000388-003|000388-013;243;;
801b22c82659;Makkah;LOCATION;;000002-002|000002-003|000002-005|000002-006|000002-009|000002-012|000007-001|000007-002|000007-003|000007-004|000007-005|000007-006|000007-007|000010-001|000010-002|000010-010|000010-014|000017-001|000017-002|000017-003|000017-004|000017-005|000017-006|000017-007|000017-011|000017-012|000018-001|000019-002|000019-003|000019-006|000020-001|000021-001|000021-002|000023-001|000026-001|000027-001|000028-001|000029-001|000030-002|000030-003|000031-001|000032-006|000032-007|000032-008|000032-009|000037-001|000038-001|000039-003|000045-001|000049-009|000049-010|000049-011|000051-001|000051-005|000051-006|000055-001|000055-002|000057-007|000060-001|000062-001|000063-003|000063-005|000067-001|000068-001|000071-003|000071-004|000074-001|000074-002|000074-003|000075-001|000075-004|000075-005|000075-008|000075-009|000075-010|000076-001|000077-002|000078-001|000078-002|000078-003|000078-004|000078-006|000078-009|000079-001|000080-006|000080-010|000081-001|000081-002|000083-007|000084-001|000088-003|000088-005|000088-006|000089-001|000089-003|000089-004|000089-005|000089-006|000090-001|000090-002|000090-005|000090-006|000092-001|000094-001|000095-002|000095-003|000096-002|000096-003|000096-009|000097-001|000097-003|000098-002|000098-003|000101-001|000103-008|000103-009|000110-001|000111-001|000113-001|000114-001|000114-006|000114-011|000115-001|000117-001|000118-001|000119-001|000121-001|000122-001|000123-001|000125-001|000126-001|000126-002|000126-003|000127-001|000129-002|000137-005|000138-002|000138-003|000138-004|000140-001|000140-004|000144-004|000145-003|000146-002|000147-001|000148-001|000148-004|000153-002|000155-001|000155-002|000157-001|000157-002|000158-001|000159-001|000160-001|000161-001|000163-001|000164-001|000171-001|000172-001|000172-002|000177-002|000193-001|000193-002|000195-001|000198-001|000198-002|000198-003|000206-004|000206-006|000206-008|000212-002|000212-003|000212-004|000214-001|000216-001|000216-002|000218-001|000218-025|000221-002|000222-001|000223-003|000227-002|000227-003|000228-001|000229-001|000230-001|000231-001|000234-001|000235-001|000235-002|000236-001|000237-001|000238-001|000241-002|000241-003|000241-004|000243-001|000243-002|000243-003|000244-001|000247-001|000252-001|000284-001|000284-005|000285-001|000285-002|000285-003|000285-004|000285-005|000299-002|000299-003|000300-001|000300-002|000301-001|000301-002|000302-001|000304-001|000305-001|000306-001|000307-001|000308-001|000314-001|000314-002|000315-001|000316-001|000317-001|000318-001|000319-001|000320-001|000320-002|000320-004|000320-005|000321-001|000322-001|000323-001|000326-001|000333-001|000336-001|000338-001|000339-003|000340-001|000345-001|000351-001|000355-006|000356-001|000356-002|000357-001|000357-002|000357-004|000357-006|000357-013|000357-023|000359-001|000359-002|000359-003|000359-007|000375-001|000388-013;259;;
c363b4a5e668;Marwah;LOCATION;;000285-003|000285-004|000285-006|000359-003;4;;
4d2987c50c41;Masjidil;LOCATION;;000057-007;1;;
6f846f6354c3;Masjidil Haram;LOCATION;;000010-002|000049-008|000051-003|000051-004|000057-010|000058-001|000075-009|000075-010|000080-002|000114-008|000114-011|000114-014|000228-001|000229-001|000230-001|000232-001|000233-001|000237-002|000237-003|000241-003|000242-001|000304-004|000359-003|000388-013;24;;
e6e4844c70a6;Mesir;LOCATION;;000002-002|000002-004|000002-009|000004-002|000248-001;5;;
d3ab151448a8;Mina;LOCATION;;000007-002|000007-003|000017-007|000079-001|000081-001|000081-002|000084-001|000088-003|000359-003|000359-006|000359-009|000359-010;12;;
e872f75feba8;Muzdalifah;LOCATION;;000007-002|000007-003|000010-009|000010-010|000017-007|000359-006;6;;
521bcee2814b;Najd;LOCATION;;000002-003|000007-003|000090-003|000090-004|000090-005|000090-006|000147-001|000213-001|000215-001|000215-002|000218-008|000219-010|000219-011|000221-001|000257-001|000283-001|000284-001|000297-001;18;;
c9eb58282d7f;Najran;LOCATION;;000004-003|000010-013|000338-001|000357-013|000357-015|000357-017;6;;
5fe91c810e55;Nil;LOCATION;;000080-005|000080-006;2;;
8b4bb7941d5a;Palestina;LOCATION;;000002-004|000002-005|000002-008|000010-012|000017-002|000357-003|000360-001;7;;
4a59c0abf585;Persia;LOCATION;;000004-003|000004-004|000005-001|000245-002|000249-001|000249-002|000355-002;7;;
97209ed80cb8;Qada;LOCATION;;000307-001;1;;
ef682b9acbd6;Qudaid;LOCATION;;000010-001|000096-002;2;;
7e2cfbda530c;Shafa;LOCATION;;000007-002|000044-001|000049-002|000050-002|000056-001|000057-006|000285-003|000285-006|000307-001|000308-001|000317-001|000318-001|000359-003;13;;
adc10b0fd910;Sidratul Muntaha;LOCATION;;000080-003|000080-005;2;;
84ecef982620;Somalia;LOCATION;;000041-001;1;;
a84689e4a3a4;Sudan;LOCATION;;000041-001;1;;
28f06aad5fcb;Suez;LOCATION;;000009-002;1;;
3a50ca3b3122;Syam;LOCATION;;000001-001|000002-001|000002-002|000002-003|000002-009|000005-001|000005-002|000006-001|000007-001|000007-004|000009-001|000009-002|000010-001|000010-014|000014-001|000017-001|000017-002|000017-011|000018-001|000024-001|000024-002|000027-001|000028-001|000055-001|000055-002|000071-003|000090-001|000096-010|000113-001|000114-002|000114-005|000114-010|000115-001|000147-001|000152-002|000157-001|000157-002|000214-006|000217-001|000217-002|000222-001|000243-003|000248-003|000250-001|000250-002|000262-001|000286-001|000287-001|000289-002|000294-002|000296-001|000339-004|000339-005|000343-001|000346-001|000346-002|000348-002|000355-002|000357-002|000357-006;60;;
3dbe05a852bc;Tabuk;LOCATION;;000347-001|000347-002|000347-003|000348-001|000348-003|000349-001|000349-002|000352-001|000353-001|000357-007;10;;
2f5e88b5e4e9;Tanah;LOCATION;;000009-002;1;;
39ecda014b6b;Tha If;LOCATION;;000333-001;1;;
3b5b1d2e0098;Tha'if;LOCATION;Thaif | Tha'If;000002-012|000010-001|000067-001|000075-001|000075-002|000075-008|000075-011|000090-001|000114-006|000330-001|000332-001|000332-002|000357-010;13;;
37df454de2e0;Tihamah;LOCATION;;000002-003|000002-012|000010-002|000158-002|000218-002|000333-002;6;;
9c81dad767c5;Timur Tengah;LOCATION;;000001-002;1;;
9dc590308045;Uhud;LOCATION;Jabal Uhud;000144-003|000163-001|000168-001|000177-001|000184-001|000185-002|000185-003|000200-001|000208-002|000210-001|000218-008|000218-014|000320-004|000349-001|000361-001|000375-001|000378-001;17;;
4b562369be3a;Wadi Nakhlah;LOCATION;;000010-001|000075-006;2;;
ac326dc522d3;Wadil Qura;LOCATION;;000280-002;1;;
32aa06008609;Yaman;LOCATION;;000002-001|000002-002|000002-004|000002-006|000002-009|000004-001|000004-002|000004-003|000004-004|000007-001|000007-002|000010-012|000010-013|000010-014|000014-001|000017-003|000017-006|000017-008|000017-009|000078-006|000078-009|000094-001|000096-002|000218-007|000249-002|000275-001|000284-008|000293-001|000314-001|000315-001|000316-002|000357-003|000357-011|000357-013|000357-018|000357-019|000357-021|000357-023|000359-001;39;;
e0180ee04b12;Yatsrib;LOCATION;Yastrib;000010-012|000010-013|000017-002|000020-001|000071-003|000078-001|000078-002|000078-003|000079-001|000079-002|000081-001|000082-001|000083-001|000083-007|000084-001|000088-003|000088-004|000088-005|000088-006|000090-002|000098-001|000103-004|000107-001|000109-002|000112-001|000114-001|000121-001|000129-001|000129-002|000218-019|000285-002;31;;
8c5641573698;Zamzam;LOCATION;;000002-005|000002-006|000002-008|000007-002|000017-005|000019-006|000078-004|000140-002|000140-003|000359-007;10;;
eb0110042e21;265;PERSON;;000360-002;1;;
418190adf7e6;A-Walid Bin Al-Walid;PERSON;;000089-005;1;;
ced619bf5209;Aban Bin Sa'Id;PERSON;;000283-001;1;;
8c35ada88eb2;Aban Bin Sa'Id Bin Al-Ash;PERSON;;000235-001|000235-002;2;;
d1dee580b684;Abbad bin Bisyr;PERSON;Abbad Bin Bisyr | Abbad Bin Bisri;000280-001|000284-004|000338-001|000226-002;4;;
a4c83fefe025;Abbas;PERSON;;000030-003|000305-001|000305-002;3;;
d5e4d743261f;Abbas Bin Abdul Muthalib;PERSON;;000359-004;1;;
bda3fe898ef1;Abd Amr Bin Shaifi;PERSON;;000172-001;1;;
a33b6a9556e9;Abd Bin Al-Julunda;PERSON;;000254-001|000254-006;2;;
7ddf5ab94a77;Abd Bin Humaid;PERSON;;000048-006;1;;
76758d15082a;Abd Bin Tsa'Labah;PERSON;;000284-007;1;;
c5fc55de09c4;Abd Bin Zum'Ah;PERSON;;000013-004;1;;
8ea55de5443c;Abdud-Dar Bin Qushay;PERSON;;000002-011;1;;
370a0f322c92;Abdul;PERSON;;000017-009;1;;
2002d26ba349;Abdul Ashal;PERSON;;000199-001;1;;
dc465be123c4;Abdul Malik Bin Marwan;PERSON;;000206-006;1;;
7f22e372f922;Abdul Muthalib;PERSON;;000237-003;1;;
0cbdfb695945;Abdul Muthathalib;PERSON;;000327-002;1;;
b2002153eec5;Abdul Muththalib;PERSON;;000017-001|000017-002|000017-003|000017-004|000017-005|000017-006|000017-009|000017-010|000017-011|000018-001|000019-001|000020-001|000021-001|000021-002|000043-002|000063-001|000065-001|000077-002;18;;
31d0963f13ee;Abdul Qasim;PERSON;;000268-001;1;;
e9735cb6877c;Abdul Uzza Bin Khathal;PERSON;;000314-001;1;;
8bfe277b5ed6;Abdullah;PERSON;;000049-002;1;;
1346f22706d5;Abdullah bin Abbas;PERSON;Ibnu Abbas | Ibnul Abbas;000002-007|000033-001|000040-001|000044-001|000048-005|000057-004|000057-010|000078-003|000080-005|000134-002|000138-001|000151-002|000169-003|000214-007|000247-004|000250-001|000250-002|000372-002|000387-006|000388-002;20;;
f53089f9a066;Abdullah Bin Abdul Muththalib;PERSON;;000016-001;1;;
9af33d831b19;Abdullah Bin Abdullah Bin Ubay;PERSON;;000226-004;1;;
108357e6d056;Abdullah Bin Abu Bakar;PERSON;;000095-002|000098-002;2;;
7acbb63074d4;Abdullah Bin Abu Rabi'Ah;PERSON;;000052-001|000158-001;2;;
57fcf94a6584;Abdullah Bin Abu Sarh;PERSON;;000314-001;1;;
d111021ccb91;Abdullah bin Abu Umayyah;PERSON;Abdullah Bin Abu Umayyah | Abdullah Bin Umayyah;000065-001|000302-001;2;;
61e7bc93ed84;Abdullah Bin Al-Harits;PERSON;;000019-001;1;;
421205c1aa3d;Abdullah Bin Al-Mughirah;PERSON;;000114-007;1;;
e78a619c5b6e;Abdullah Bin Amr Bin Haram;PERSON;;000084-001|000084-002|000088-001|000200-001;4;;
7d4c0d05dea6;Abdullah Bin Amru Bin Al-Ash;PERSON;;000055-003;1;;
481ff06b61cf;Abdullah Bin Atik;PERSON;;000220-001|000220-002|000220-004;3;;
52db54c75f84;Abdullah Bin Az-Zubair;PERSON;;000097-001|000181-002;2;;
40ae65f9e681;Abdullah Bin Bisri;PERSON;;000387-004;1;;
be263dffced0;Abdullah Bin Haram;PERSON;;000167-002;1;;
19fad8e94d10;Abdullah Bin Hudzafah;PERSON;;000249-001;1;;
e98fad6d793a;Abdullah Bin Jabir;PERSON;;000192-002;1;;
